Date,Number_of_tweet,exchange,open,high,low,close,volume,trade_count,vwap,symbol,nasdaq,spx,Ethereum Market Cap,Next_day_price
2018-01-05,75,CBSE,994,1015,935,969.27,188326.7054,110141,974.9893352,ETHUSD,7136.56,2743.15,97269228886,994
2018-01-08,83,CBSE,1192.8,1225.5,950,1137.01,233382.8878,119888,1111.666808,ETHUSD,7157.39,2747.71,1.14769E+11,1192.8
2018-01-09,99,CBSE,1290.01,1386.99,1244.01,1356.69,119254.9872,57975,1321.254101,ETHUSD,7163.58,2751.29,1.31895E+11,1137.01
2018-01-10,85,CBSE,1356.7,1378.8,1207.61,1246.94,229302.1389,143941,1300.818355,ETHUSD,7153.57,2748.23,1.30388E+11,1356.69
2018-01-11,85,CBSE,1152.88,1244.99,1084.94,1137.01,183911.153,94523,1187.785095,ETHUSD,7211.78,2767.56,1.14527E+11,1246.94
2018-01-12,92,CBSE,1260,1319.99,1259.99,1310.01,40048.75081,28525,1283.702059,ETHUSD,7261.06,2786.24,1.27538E+11,1137.01
2018-01-16,139,CBSE,1080.01,1164,952.01,1004.08,151085.9171,67135,1026.613801,ETHUSD,7223.69,2776.42,1.03678E+11,1235.75
2018-01-17,107,CBSE,1004,1087.88,757,1028.06,621943.398,181937,906.1687084,ETHUSD,7298.28,2802.56,99216267384,1004.08
2018-01-18,82,CBSE,990.99,1100,951,1025.78,232269.266,83237,1050.161514,ETHUSD,7296.05,2798.03,1.00568E+11,1028.06
2018-01-19,76,CBSE,1037.45,1113,1036.08,1111.99,55798.67499,23641,1071.882321,ETHUSD,7336.38,2810.3,1.0164E+11,1025.78
2018-01-22,72,CBSE,1048,1080,917,999.68,181283.454,81369,981.1735878,ETHUSD,7408.03,2832.97,97186332455,1047.99
2018-01-23,96,CBSE,958,1019,905,984.03,156771.1588,70946,970.4560523,ETHUSD,7460.29,2839.13,96359326866,999.68
2018-01-24,78,CBSE,1056.99,1098.74,1047,1080.96,69922.20604,29398,1076.053425,ETHUSD,7415.06,2837.54,1.02718E+11,984.03
2018-01-25,78,CBSE,1040,1071.75,1039.99,1058,22542.37813,13756,1059.345571,ETHUSD,7411.16,2839.25,1.02976E+11,1080.96
2018-01-26,53,CBSE,1058,1064.8,987.54,1045.57,112791.7375,60014,1030.190102,ETHUSD,7505.77,2872.87,1.01975E+11,1058
2018-01-29,82,CBSE,1162.28,1171,1108,1150,38956.77827,18741,1136.92173,ETHUSD,7466.51,2853.53,1.13796E+11,1215.01
2018-01-30,81,CBSE,1150,1168,1025,1054.39,178022.5462,78756,1081.252933,ETHUSD,7402.48,2822.43,1.13044E+11,1150
2018-01-31,78,CBSE,1105.01,1143,1102,1130,43848.03719,18827,1121.315427,ETHUSD,7411.48,2823.81,1.02966E+11,1054.39
2018-02-01,76,CBSE,1017.48,1020.48,915.55,915.55,94591.23144,39107,959.2276485,ETHUSD,7385.86,2821.98,1.07664E+11,1130
2018-02-02,60,CBSE,915.55,970,726.43,911.99,427490.3803,151398,883.6820765,ETHUSD,7240.95,2762.13,99423764457,915.55
2018-02-05,85,CBSE,694.3,718.79,555.56,616.92,228715.4027,64529,625.7722006,ETHUSD,6967.53,2648.94,81329819334,838.99
2018-02-06,82,CBSE,615.98,807.5,558,783.83,469450.2692,145971,697.4106307,ETHUSD,7115.88,2695.14,66675677460,616.92
2018-02-07,67,CBSE,754.23,864.68,731.73,750.04,252175.5959,86169,808.7508615,ETHUSD,7051.98,2681.66,76574516021,783.83
2018-02-08,79,CBSE,812,812.84,780,791.22,35737.06105,15432,793.7532385,ETHUSD,6777.16,2581,73290929918,750.04
2018-02-09,78,CBSE,790.46,879.2,786.36,875.99,126841.0545,50675,850.2619138,ETHUSD,6874.49,2619.55,78759712267,791.22
2018-02-12,74,CBSE,864.4,867.48,833.95,839.46,27357.55705,13450,850.127419,ETHUSD,6981.96,2656,79732678121,834.53
2018-02-13,68,CBSE,840.49,865.43,839.45,864.98,31161.37004,17305,852.4415088,ETHUSD,7013.51,2662.94,84185155653,839.46
2018-02-14,90,CBSE,864.98,924.7,854.11,920.26,130634.8546,58779,898.3198588,ETHUSD,7143.62,2698.63,81375375878,864.98
2018-02-15,72,CBSE,935.05,948.23,907,929.3,94787.8586,42645,930.0228977,ETHUSD,7256.43,2731.2,89328231141,920.26
2018-02-16,95,CBSE,936.02,968.44,934.2,962.9,26525.96147,13832,953.5678333,ETHUSD,7239.47,2732.22,90637629786,929.3
2018-02-20,80,CBSE,946.81,958,875,884.76,89834.98424,37881,920.7962139,ETHUSD,7234.31,2716.26,90713108253,946.81
2018-02-21,87,CBSE,840.31,866.93,831.63,863.81,23359.99246,9655,851.1348399,ETHUSD,7218.23,2701.33,88256609941,884.76
2018-02-22,77,CBSE,863.81,870,790.01,806,78924.24253,45691,812.4443301,ETHUSD,7210.09,2703.96,79118626282,863.81
2018-02-23,70,CBSE,854.01,874.66,848.56,869.91,15020.40272,10584,865.9450799,ETHUSD,7337.39,2747.3,79442544254,806
2018-02-26,114,CBSE,867.1,875,860.5,874.88,13526.55771,11953,868.3284307,ETHUSD,7421.46,2779.6,82445384433,849.44
2018-02-27,88,CBSE,871.07,887.5,870.5,883.23,16768.70934,10485,881.7491815,ETHUSD,7330.35,2744.28,84519903485,874.88
2018-02-28,85,CBSE,849.99,859.82,845.54,858.04,12982.69064,11146,854.4268886,ETHUSD,7273.01,2713.83,85086932065,883.23
2018-03-01,91,CBSE,858.2,878,855.45,868.74,36754.22398,32405,868.1183404,ETHUSD,7180.56,2677.67,82862945951,858.04
2018-03-02,65,CBSE,868.74,871,845.85,854.31,33254.87596,28837,856.9232705,ETHUSD,7257.87,2691.25,83792455743,868.74
2018-03-05,107,CBSE,848.83,849,838.88,848.11,13592.46697,10684,843.4467298,ETHUSD,7330.71,2720.94,82676499794,861.74
2018-03-06,107,CBSE,815.44,825,796.22,798.47,11683.71517,11041,813.6508038,ETHUSD,7372.01,2728.12,82340571913,848.11
2018-03-07,90,CBSE,798.48,799.93,724,751.38,118821.3368,55229,756.6694978,ETHUSD,7396.65,2726.8,79250313700,798.47
2018-03-08,84,CBSE,698.81,707.1,651.25,651.81,56702.99877,23926,674.8433916,ETHUSD,7427.95,2738.97,73790376422,751.38
2018-03-09,88,CBSE,651.81,734,641.6,728.46,108180.5422,56638,688.8305554,ETHUSD,7560.81,2786.57,68568491974,651.81
2018-03-12,89,CBSE,696.51,713.45,686.01,708.55,12522.78052,9583,699.2881649,ETHUSD,7588.33,2783.02,69985307146,721.62
2018-03-13,103,CBSE,690.32,702.5,688.79,689.7,11519.26932,8943,696.6883038,ETHUSD,7511.01,2765.31,68245214879,708.55
2018-03-14,111,CBSE,614.63,621.47,571.16,592.25,55315.16101,17975,590.78468,ETHUSD,7496.81,2749.48,67211282138,689.7
2018-03-15,101,CBSE,611,615.18,585,607.01,20308.28992,10263,598.4675106,ETHUSD,7481.74,2747.33,59738408622,592.25
2018-03-16,79,CBSE,607.01,626.13,596.03,600.51,67717.3935,27731,613.4046768,ETHUSD,7481.99,2752.01,60148621436,607.01
2018-03-19,106,CBSE,533.01,559.2,516.4,555.55,129018.7818,45917,541.8866983,ETHUSD,7344.24,2712.92,52938616458,538
2018-03-20,84,CBSE,558,589.75,554.2,581.82,27451.03883,10910,571.1616484,ETHUSD,7364.3,2716.94,54560292402,555.55
2018-03-21,93,CBSE,559.99,578.73,559.4,570.3,16553.34446,8624,569.8210116,ETHUSD,7345.29,2711.93,54486305510,581.82
2018-03-22,87,CBSE,539.9,540.25,508.87,516.59,30898.57718,12264,519.5795436,ETHUSD,7166.68,2643.69,55179662650,570.3
2018-03-23,81,CBSE,516.59,543.04,507.84,543.04,55131.88462,33076,522.8608312,ETHUSD,6992.67,2588.26,52885690223,516.59
2018-03-26,80,CBSE,520.29,523.39,466.1,486.75,132382.2008,48405,485.1185292,ETHUSD,7220.54,2658.55,51114766847,520.29
2018-03-27,98,CBSE,454.01,472.2,445,449,116726.7377,48101,458.6100269,ETHUSD,7008.81,2612.62,47991343456,486.75
2018-03-28,105,CBSE,445.72,448,420,420.46,31685.42403,11037,433.5413465,ETHUSD,6949.23,2605,44211929435,449
2018-03-29,77,CBSE,420.46,428.22,379.1,383.29,246861.7564,59998,401.0721874,ETHUSD,7063.45,2640.87,43718505250,420.46
2018-04-02,88,CBSE,384,404.15,380.89,397.97,43122.1815,11262,390.9200505,ETHUSD,6870.12,2581.88,37365640070,380.55
2018-04-03,85,CBSE,397.97,421.59,393.27,416.28,104894.0516,37908,407.178462,ETHUSD,6941.28,2614.45,37935548084,397.97
2018-04-04,75,CBSE,378.42,382.44,366.54,379.75,26201.94371,11514,373.3427166,ETHUSD,7042.11,2644.69,40989129293,416.28
2018-04-05,87,CBSE,381.55,386.21,370.57,377.49,22715.61743,9479,378.6400657,ETHUSD,7076.55,2662.84,37503095784,379.75
2018-04-06,70,CBSE,377.5,380.77,363.33,370.32,69430.00487,29998,369.6141064,ETHUSD,6915.11,2604.47,37923466119,377.49
2018-04-09,81,CBSE,411.63,432,388,398.8,99573.66977,39312,403.5067786,ETHUSD,6950.34,2613.16,39182417251,411.63
2018-04-10,97,CBSE,415.45,419.32,411.2,415.16,16203.85344,6899,415.7216859,ETHUSD,7094.3,2656.87,39367328706,398.8
2018-04-11,85,CBSE,430.82,438.66,427.5,434.65,37549.97429,13471,433.849106,ETHUSD,7069.03,2642.19,40749602576,415.16
2018-04-12,94,CBSE,436.06,497,413.81,493.41,202188.588,66473,462.287745,ETHUSD,7140.25,2663.99,42209337332,434.65
2018-04-13,77,CBSE,485.68,529.36,483.6,495.76,173423.8369,55151,508.7555333,ETHUSD,7106.65,2656.3,48265439664,493.41
2018-04-16,74,CBSE,511.29,512.97,502.99,506.57,17565.99023,8279,507.3777078,ETHUSD,7156.29,2677.84,51944970388,514.27
2018-04-17,78,CBSE,506.69,522,500.49,502.42,78017.53234,33255,510.9179901,ETHUSD,7281.1,2706.39,50134949937,506.57
2018-04-18,66,CBSE,525.9,537.32,521.18,534.99,31586.92906,10850,531.4292576,ETHUSD,7295.24,2708.64,49290625427,502.42
2018-04-19,83,CBSE,567.29,587,559.51,562.03,54736.33595,22896,574.8930614,ETHUSD,7238.06,2693.13,51170694522,534.99
2018-04-20,73,CBSE,562.03,622.22,557.4,617.17,125981.6203,51518,591.3285699,ETHUSD,7146.13,2670.14,56030501149,562.03
2018-04-23,83,CBSE,642.85,681,642.85,681,52518.71664,19982,663.9624923,ETHUSD,7128.6,2670.29,61094825885,632.68
2018-04-24,107,CBSE,703.38,704,625.58,638.25,90557.84833,30209,671.8444033,ETHUSD,7007.35,2634.56,63004894796,681
2018-04-25,90,CBSE,638.13,668.65,578.75,617.49,237590.3717,92446,624.0392611,ETHUSD,7003.74,2639.4,69817174452,638.25
2018-04-26,93,CBSE,661.01,663,645.73,654.97,22872.16677,11686,655.773749,ETHUSD,7118.68,2666.94,60788471583,617.49
2018-04-27,93,CBSE,654.22,685.91,638.33,643.11,90020.83754,42639,667.007902,ETHUSD,7119.8,2669.91,65093958670,654.97
2018-04-30,84,CBSE,669.82,669.99,627.2,653.03,69549.07493,21391,643.2769566,ETHUSD,7066.27,2648.05,67420561666,678.5
2018-05-01,101,CBSE,653.03,675.01,639.23,670.75,82061.39826,49589,656.2428094,ETHUSD,7130.7,2654.8,65710538602,653.03
2018-05-02,95,CBSE,685.65,727.9,684,719.5,40530.47259,17086,708.3894504,ETHUSD,7100.9,2635.67,65971279396,670.75
2018-05-03,123,CBSE,775.51,778.38,757.1,774.96,32026.25741,14167,768.5644246,ETHUSD,7088.15,2629.73,67108704082,719.5
2018-05-04,77,CBSE,775,805.31,761.11,783.01,112258.3089,48093,784.2372017,ETHUSD,7209.62,2663.42,77526578542,774.96
2018-05-07,93,CBSE,749.01,763.83,695.11,752.42,168914.8052,78998,730.3340787,ETHUSD,7265.21,2672.63,78019321357,749
2018-05-08,98,CBSE,764.4,764.4,720,746.99,94173.16794,54193,740.936234,ETHUSD,7266.9,2671.92,74353698902,752.42
2018-05-09,93,CBSE,750,758,749.99,751.72,10782.1315,6680,753.9742272,ETHUSD,7339.91,2697.79,73923190963,746.99
2018-05-10,63,CBSE,723.51,734.58,716,732.63,26396.76673,12537,725.3336869,ETHUSD,7404.98,2723.07,73870430059,751.72
2018-05-11,85,CBSE,678.05,686.5,673,673.01,14361.68765,13209,680.9042955,ETHUSD,7402.88,2727.72,71279821649,732.63
2018-05-14,84,CBSE,699.82,746.06,684,726.9,122394.8144,74926,719.9589096,ETHUSD,7411.32,2730.13,72264507768,699.82
2018-05-15,66,CBSE,706.09,708,677.55,686.91,28922.76044,19619,688.7216142,ETHUSD,7351.63,2711.45,72371889346,726.9
2018-05-16,62,CBSE,707.45,717.17,706.25,709.52,16728.11041,15216,712.4507229,ETHUSD,7398.3,2722.46,69935482264,686.91
2018-05-17,78,CBSE,668.56,679.74,656.5,673.36,26022.85255,19526,666.3502952,ETHUSD,7382.47,2720.13,69879914022,709.52
2018-05-18,74,CBSE,673.41,694.71,667.05,694.5,58018.22993,56661,680.6651099,ETHUSD,7354.34,2712.97,66230317444,673.36
2018-05-21,77,CBSE,696.77,699,680.5,686.99,12488.96783,10457,687.6597272,ETHUSD,7394.04,2733.01,70073661062,712.6
2018-05-22,79,CBSE,640.13,648.46,625,633.81,41102.71807,26126,634.8163212,ETHUSD,7378.46,2724.44,68604235450,686.99
2018-05-23,69,CBSE,633.82,642.79,563.27,577.2,166756.2797,87887,595.4449308,ETHUSD,7425.96,2733.29,63856048465,633.81
2018-05-24,57,CBSE,602.65,608.12,589.33,606,22307.54584,10483,600.4946473,ETHUSD,7424.43,2727.76,57906139337,577.2
2018-05-25,68,CBSE,606,616,568.27,584.02,74391.79989,53718,591.9967394,ETHUSD,7433.85,2721.33,59572815257,606
2018-05-29,63,CBSE,566.65,585.92,563.74,571.62,21185.19925,11234,576.0255538,ETHUSD,7396.59,2689.86,51022311777,526
2018-05-30,67,CBSE,571.62,575.29,541.23,557.22,76348.05834,55633,556.2658182,ETHUSD,7462.45,2724.01,56032720819,571.62
2018-05-31,72,CBSE,569.96,589,564.3,577.1,81197.68801,41196,576.8148933,ETHUSD,7442.12,2705.27,55406697682,557.22
2018-06-01,75,CBSE,578.89,580.49,572.99,573.99,17044.01298,8240,575.5497558,ETHUSD,7554.33,2734.62,57052511798,577.1
2018-06-04,57,CBSE,591.51,597.7,574.31,575.09,18166.14969,12705,584.3743711,ETHUSD,7606.46,2746.87,60839012157,618.4
2018-06-05,84,CBSE,607.6,609.97,593.5,598.62,32532.19595,10661,601.2846782,ETHUSD,7637.86,2748.8,58582699276,575.09
2018-06-06,80,CBSE,606.19,615.26,606.19,611,14079.34956,10062,612.3493142,ETHUSD,7689.24,2772.35,60003382388,598.62
2018-06-07,71,CBSE,603.56,607,598.6,603,8086.963329,7961,603.6239798,ETHUSD,7635.07,2770.37,59769818240,611
2018-06-08,80,CBSE,598.6,608,598.59,605.56,8094.676455,4909,604.3525149,ETHUSD,7645.51,2779.03,59473431631,603
2018-06-11,69,CBSE,531.68,533.1,523.03,531,17243.82638,9480,529.4366877,ETHUSD,7659.93,2782,52297773131,525.25
2018-06-12,71,CBSE,494.14,502.4,489.63,497.57,20920.94145,12455,496.2167214,ETHUSD,7703.79,2786.85,52922017101,531
2018-06-13,60,CBSE,476.03,495,468.67,485.89,43397.7408,17890,482.1953473,ETHUSD,7695.7,2775.63,49526210495,497.57
2018-06-14,89,CBSE,485.89,530,459.45,519.75,169647.8039,71993,501.8630083,ETHUSD,7761.04,2782.49,47513487722,485.89
2018-06-15,61,CBSE,487.45,498,484.95,495.3,8989.984478,9309,491.7902461,ETHUSD,7746.38,2779.66,51705041672,519.75
2018-06-18,66,CBSE,517.47,520,515.3,516.92,8607.546924,6608,517.3368992,ETHUSD,7747.03,2773.75,49208886720,492.91
2018-06-19,80,CBSE,538.5,538.58,516.67,520.01,20496.76506,10651,522.7575079,ETHUSD,7725.59,2762.59,51325180407,516.92
2018-06-20,75,CBSE,536,544.23,534.4,539.55,14426.65331,9217,539.771932,ETHUSD,7781.52,2767.32,53296770079,520.01
2018-06-21,81,CBSE,525.5,525.65,510.68,515.18,13966.68817,8104,516.3227544,ETHUSD,7712.95,2749.76,53083203704,539.55
2018-06-22,64,CBSE,515.17,516.59,449.02,462.01,138375.6368,60190,474.472345,ETHUSD,7692.82,2754.88,52182383817,515.18
2018-06-25,78,CBSE,458.41,460,452.72,457.81,9723.148203,7811,456.8840454,ETHUSD,7532.01,2717.07,45701228404,454.79
2018-06-26,61,CBSE,429.08,434,425.37,428.91,19546.44182,9560,429.7646391,ETHUSD,7561.63,2723.06,46032293630,457.81
2018-06-27,63,CBSE,441.5,443.78,430.47,432.81,9850.864538,9693,436.7141295,ETHUSD,7445.09,2699.63,43200150826,428.91
2018-06-28,95,CBSE,420.01,424.92,413.32,414.58,18928.04968,10218,420.4551739,ETHUSD,7503.68,2716.31,43938995892,432.81
2018-06-29,81,CBSE,414.58,442,404.22,434.6,78177.28496,41271,416.6930836,ETHUSD,7510.3,2718.37,42240235078,414.58
2018-07-02,70,CBSE,476.34,486.76,472.5,482.28,19287.03504,10741,480.0552129,ETHUSD,7567.69,2726.71,44959418543,451.43
2018-07-03,64,CBSE,461.75,463.91,451.35,457.61,13870.15659,7871,456.2973594,ETHUSD,7502.67,2713.22,47442809332,482.28
2018-07-05,70,CBSE,467.24,469.31,464.39,467.24,5701.996478,4923,467.0355443,ETHUSD,7586.43,2736.61,46548745986,466.9
2018-07-06,62,CBSE,469.3,472.51,464.25,470.01,5993.779786,5652,468.5524039,ETHUSD,7688.39,2759.82,46925838687,467.24
2018-07-09,79,CBSE,471.6,473,456.41,463.01,16171.99156,9198,464.250926,ETHUSD,7756.2,2784.17,48656609006,480.62
2018-07-10,82,CBSE,463,463.63,427.88,432.59,79504.72957,48459,441.3669424,ETHUSD,7759.2,2793.84,47248080179,463.01
2018-07-11,59,CBSE,434.47,448.54,425.34,446.25,56474.28898,33097,440.4904133,ETHUSD,7716.61,2774.02,43440645610,432.59
2018-07-12,67,CBSE,431.38,439.13,429.6,436,10347.06033,9387,434.2530939,ETHUSD,7823.92,2798.29,44582775234,446.25
2018-07-13,66,CBSE,436,442.31,425.1,432.8,39999.20932,37287,435.0629894,ETHUSD,7825.98,2801.31,43058583252,436
2018-07-16,56,CBSE,478.19,481.93,475,475,14418.04975,8950,478.1056429,ETHUSD,7805.72,2798.43,44980010137,446.98
2018-07-17,62,CBSE,475,510.79,466.1,499.01,80020.4634,50903,491.0817516,ETHUSD,7855.12,2809.55,48172237051,475
2018-07-18,73,CBSE,478.92,479.02,469.64,475.43,9574.351313,10378,473.9704933,ETHUSD,7854.44,2815.62,50093375647,499.01
2018-07-19,69,CBSE,475.42,483.88,462.07,468.39,41266.7222,42342,471.6384895,ETHUSD,7825.3,2804.49,47968300051,475.43
2018-07-20,67,CBSE,463,468.73,441,448.21,52130.69597,46061,454.680843,ETHUSD,7820.2,2801.83,46849108851,468.39
2018-07-23,59,CBSE,449,454.23,447.99,451.78,9826.696953,7621,450.2135135,ETHUSD,7841.87,2806.98,45944085755,468.31
2018-07-24,58,CBSE,451.35,483.92,449,478.79,75632.98558,52433,472.5034372,ETHUSD,7840.77,2820.4,45185546979,451.78
2018-07-25,53,CBSE,470.81,476.68,470.75,476.23,5980.018638,7055,474.5951987,ETHUSD,7932.24,2846.07,48149869331,478.79
2018-07-26,67,CBSE,476.24,483.88,460,461.42,41240.63646,32961,473.1167943,ETHUSD,7852.19,2837.44,47304793330,476.23
2018-07-27,49,CBSE,469.3,471.01,468.01,469.87,4513.274862,4459,469.4593649,ETHUSD,7737.42,2818.82,46520159726,461.42
2018-07-30,55,CBSE,456.47,457.3,449.66,451.26,7245.018895,6414,452.6988223,ETHUSD,7630,2802.6,47108994325,464
2018-07-31,60,CBSE,451.26,451.76,427.33,432.35,50579.32952,42915,434.369973,ETHUSD,7671.79,2816.29,46276223652,451.26
2018-08-01,57,CBSE,416.34,426.27,407.78,419.6,45000.52284,38384,417.8399832,ETHUSD,7707.29,2813.36,43685748085,432.35
2018-08-02,52,CBSE,418.52,421.72,407.29,410.71,35172.1543,33835,412.08815,ETHUSD,7802.69,2827.22,42171077989,419.6
2018-08-03,49,CBSE,400.72,420.27,400.22,417.8,46277.50272,32202,411.9331694,ETHUSD,7812.02,2840.35,41537743616,410.71
2018-08-06,70,CBSE,404.99,406.8,402.74,405.46,6719.76178,7360,405.1994781,ETHUSD,7859.68,2850.4,41385054072,410.18
2018-08-07,67,CBSE,378.07,380.77,369.99,372.51,26718.70439,15276,375.4220573,ETHUSD,7883.66,2858.45,40953537750,405.46
2018-08-08,62,CBSE,355.69,362.19,355.38,362,17913.36133,12304,358.82405,ETHUSD,7888.33,2857.7,38223074883,372.51
2018-08-09,54,CBSE,363.99,366.46,358.19,361.39,11104.52673,7942,361.8008499,ETHUSD,7891.78,2853.58,35791291191,362
2018-08-10,42,CBSE,331,332,311.69,318.14,39827.95268,15291,321.6241185,ETHUSD,7839.11,2833.28,36814735141,361.39
2018-08-13,67,CBSE,284.11,284.11,250.28,269.84,154885.0563,35088,265.1003228,ETHUSD,7819.71,2821.93,32205233602,317.99
2018-08-14,68,CBSE,269.72,285,252.38,279.4,197537.1293,58185,263.1766089,ETHUSD,7870.89,2839.96,28868747042,269.84
2018-08-15,61,CBSE,281.21,285.86,277.84,283.51,28099.01478,11316,282.0592939,ETHUSD,7774.12,2818.37,28143782821,279.4
2018-08-16,48,CBSE,286.67,304,285.42,297.83,32477.89764,11223,295.5582121,ETHUSD,7806.52,2840.69,28457713331,283.51
2018-08-17,51,CBSE,298.12,319,292,317.54,133639.331,45787,303.0595903,ETHUSD,7816.33,2850.13,29013771357,297.83
2018-08-20,65,CBSE,270.76,276.91,269.13,275.83,14027.2265,9239,274.5514892,ETHUSD,7821.01,2857.05,30373462667,300.03
2018-08-21,51,CBSE,281.5,298.99,277.9,288.7,41034.39248,14764,291.5758257,ETHUSD,7859.17,2862.96,27502092651,275.83
2018-08-22,73,CBSE,288.7,288.7,259.11,270.47,118537.8641,41518,273.5889654,ETHUSD,7889.1,2861.82,28451639053,288.7
2018-08-23,48,CBSE,270.51,280.39,268.6,275.87,69061.22912,28043,274.4244084,ETHUSD,7878.46,2856.98,27322879481,270.47
2018-08-24,48,CBSE,281.35,282.95,278.5,279.9,9557.678865,6211,281.241482,ETHUSD,7945.98,2874.69,27993194188,275.87
2018-08-27,54,CBSE,288.11,288.11,282.85,284.48,16223.70324,6569,285.3605074,ETHUSD,8017.9,2896.74,27764964384,274.25
2018-08-28,49,CBSE,284.48,297.64,284.37,295.39,65819.42688,24929,290.8297522,ETHUSD,8030.04,2897.52,29048911774,284.48
2018-08-29,59,CBSE,288.99,290.99,283.73,286.67,9257.821783,4402,287.2787986,ETHUSD,8109.69,2914.04,30108250593,295.39
2018-08-30,68,CBSE,284.52,284.53,278.52,281.82,11642.20829,5522,281.6178818,ETHUSD,8088.36,2901.13,29316888090,286.67
2018-08-31,70,CBSE,281.95,289.39,281.94,286.41,9838.113023,4962,285.6933428,ETHUSD,8109.54,2901.52,28983027591,281.82
2018-09-04,72,CBSE,285.43,287.95,283.3,283.88,11998.08907,4920,286.0007109,ETHUSD,8091.25,2896.72,29383711205,285.07
2018-09-05,83,CBSE,227.56,233.6,211,228.74,132635.404,28235,222.6625,ETHUSD,7995.17,2888.6,29050036563,283.88
2018-09-06,62,CBSE,228.74,231.97,217.76,229.03,146602.4357,44537,225.5867304,ETHUSD,7922.73,2878.05,23699297869,228.74
2018-09-07,70,CBSE,215.2,220,214.72,216.26,13671.65346,7572,217.5018785,ETHUSD,7902.54,2871.68,23333059272,229.03
2018-09-10,94,CBSE,196.71,199.76,186.59,196.94,109463.1149,37966,193.6712783,ETHUSD,7924.16,2877.13,19952064720,196.72
2018-09-11,85,CBSE,185.15,185.15,173.44,175.8,45529.16067,13162,178.0713502,ETHUSD,7972.47,2887.89,19995395751,196.94
2018-09-12,99,CBSE,175.81,183.91,167,182.79,205232.9751,49804,174.2082517,ETHUSD,7954.23,2888.92,18758112118,175.8
2018-09-13,79,CBSE,211.15,224.3,208.56,216.69,69747.76052,14583,217.6904742,ETHUSD,8013.71,2904.18,18646346739,182.79
2018-09-14,63,CBSE,216.69,221.43,202.5,210,152830.4762,43330,212.0849347,ETHUSD,8010.04,2904.98,21593950253,216.69
2018-09-17,56,CBSE,218.92,221.68,192.2,195.97,196528.9458,43285,205.3302665,ETHUSD,7895.79,2888.8,22455303413,218.89
2018-09-18,65,CBSE,196.24,214.87,195.28,208.5,121333.439,34045,207.6052416,ETHUSD,7956.11,2904.31,20051344766,195.97
2018-09-19,63,CBSE,209.81,212,207.09,207.53,25000.90697,7018,210.0434346,ETHUSD,7950.04,2907.95,21444053204,208.5
2018-09-20,70,CBSE,224.41,225.9,221,222.47,36062.63788,11235,223.226925,ETHUSD,8028.23,2930.75,21345953865,207.53
2018-09-21,77,CBSE,222.46,252,221.09,247.76,233011.8511,59119,236.2124767,ETHUSD,7986.96,2929.67,22905841035,222.47
2018-09-24,67,CBSE,228.01,228.01,218.44,220.3,55318.63503,10356,222.2765735,ETHUSD,7993.25,2919.37,25008142946,243.26
2018-09-25,59,CBSE,220.31,221.4,203.24,219.19,176125.939,32881,211.5869395,ETHUSD,8007.47,2915.56,23326983439,220.3
2018-09-26,52,CBSE,214.15,219.44,213.53,216.08,18182.52291,5543,217.1942137,ETHUSD,7990.37,2905.97,22430430094,219.19
2018-09-27,67,CBSE,216.08,233.5,210.01,229,152767.6894,29318,222.4837199,ETHUSD,8041.97,2914,21996083267,216.08
2018-09-28,47,CBSE,220.67,220.67,215.1,216.99,16538.75271,7340,217.2537961,ETHUSD,8046.35,2913.98,23427304228,229
2018-10-01,63,CBSE,230.77,231.7,223.45,230.4,77354.62348,26524,228.343377,ETHUSD,8037.3,2924.59,23810956055,230.69
2018-10-02,44,CBSE,224.85,224.9,215.4,218.02,31130.90638,9028,219.2828177,ETHUSD,7999.55,2923.43,23660128685,230.4
2018-10-03,69,CBSE,219.1,225.66,218.31,224.18,32937.35414,7125,223.2947639,ETHUSD,8025.09,2925.51,23102075847,218.02
2018-10-04,57,CBSE,221,223.17,218,220.05,19252.86167,5434,220.7991454,ETHUSD,7879.51,2901.61,22578266460,224.18
2018-10-05,59,CBSE,226.88,227.04,224.72,225.99,7916.518008,3169,225.8506355,ETHUSD,7788.45,2885.57,22746296668,220.05
2018-10-08,51,CBSE,227.71,228.26,226.5,228.09,8862.205337,4097,227.4937877,ETHUSD,7735.95,2884.43,23108155611,223.8
2018-10-09,52,CBSE,226.14,226.25,222.99,222.99,19228.02309,4912,224.6304974,ETHUSD,7738.02,2880.34,23515310564,228.09
2018-10-10,51,CBSE,223.61,223.61,195.1,201.65,184932.529,41922,202.3794053,ETHUSD,7422.05,2785.68,23360773269,222.99
2018-10-11,43,CBSE,201.64,202.84,185,188.32,156337.4335,45243,196.4442477,ETHUSD,7329.06,2728.37,23136932206,201.65
2018-10-12,50,CBSE,194.01,197,193.45,196.45,9694.776108,4988,195.9184677,ETHUSD,7496.89,2767.13,19696329363,188.32
2018-10-15,68,CBSE,192.32,220.64,192.31,204.53,225910.8093,44984,205.7126214,ETHUSD,7430.74,2750.79,20154043106,192.32
2018-10-16,74,CBSE,203.13,207.97,202.69,205.43,53884.92352,19962,204.5810062,ETHUSD,7645.49,2809.92,21758441437,204.53
2018-10-17,46,CBSE,203.21,205.56,202.88,205.01,18271.8743,5529,204.015001,ETHUSD,7642.7,2809.21,21797843240,205.43
2018-10-18,42,CBSE,199.1,200.36,198.99,199.64,11526.91002,3203,199.7331057,ETHUSD,7485.14,2768.78,21665771380,205.01
